seed,round,pre_hash,post_hash
779,35,13544718163658614749,15372563345961351032
779,36,5691766949075698422,15570060154786100589
779,37,2832482941788442723,9698576844380359467
779,38,14712684411582107008,10896376199207547028
779,39,12442119229508049483,12264317276069555373
779,40,8992571503229787821,17924463278401125832
779,41,5068620683858493360,4506606102763574494
779,42,4883875245187027844,18106715825545612191
779,43,486372541969725193,2598877140648411134
780,1,9391441581785397187,17347636917763795193
780,2,3097273503895542105,8128568817947104987
780,3,9620024223055765731,14170423061987981724
780,4,10154389425245107446,6079248246085807115
780,5,764336414205911801,10806383705662111116
780,6,10397051589131595221,13945720627834671879
780,7,7610527629476606948,15074527854223166614
780,8,1825801470440252703,17535171496566629908
780,9,11133241721857257769,755432129104601072
780,10,3634995343763017975,13700909438139271053
780,11,12591243245928492308,3277177305335916534
780,12,14272566917413061637,12172804385844860681
780,13,1744008696541976453,17317042901341674689
780,14,16819916042548267943,8350273261811634859
780,15,34372469087947787,17900074876200064326
780,16,15825032232808984874,13811026781944384841
780,17,11333181232503777233,5062485745292394217
780,18,12627622859273822103,16819929780009944968
780,19,13608839617139674732,14550391247016800659
780,20,2807740888834052945,17450292545314597173
780,21,9501510208809303753,9294779464849946995
780,22,13724112876853514208,9986574910664041590
780,23,14116543084614243266,12374473214302866456
780,24,7282389104788242392,4396319219046759724
780,25,2814742173375388327,10604808846977075157
780,26,4962320920419583360,6860688510619776824
780,27,15871196149388002635,11328919876719322144
780,28,334772654022040173,8917762788962989502
780,29,17883515136216756125,15449203202992297936
780,30,12491520236890418178,7915622707477234821
780,31,12239121610936366405,9118588946130582255
780,32,17107427880828335139,16723940144852401658
780,33,3592556539857718597,1597882550895656186
780,34,6674503209033304285,4675560291072919290
780,35,13066929859965041142,14160131013358708198
780,36,8891862546928836887,17103147709798889642
780,37,17076177662069777138,2540981151499370012
780,38,1006961646891379205,17057546728266905699
780,39,17276080469658901821,15272754029969766808
780,40,18392081718989757644,10863673123471607502
780,41,8170736766970600641,9659334513488533224
781,1,6035134321019232350,12764361387133021725
781,2,15494173380725408783,3040459004470818724
781,3,1611783403867975284,544037161459575782
781,4,7008061899723581962,3054070478069873169
781,5,2005609299333039936,10647393629376869421
781,6,6817419180780941015,16661141103118383108
781,7,15951013362552828923,8921926081769638678
781,8,9199462758566381408,5949384461230032690
781,9,7204956296045018778,2038400234572687197
781,10,9941249100736023845,17718092197354890735
781,11,16919174836885896752,4350048145381658468
781,12,14816633465702490102,18088848251636756032
781,13,9233906660418584904,12415799683318239300
781,14,2769997272874876647,4876576940078007629
781,15,18329532661581930395,5295043239893513039
781,16,3728556966224620456,5852133932363446720
781,17,219990401077771223,829673824197504836
781,18,15372419437327102688,17190499240622144986
781,19,1653775031566788046,3261611129568565538
781,20,3355263134610487919,13321013745958625894
781,21,10255868174216523737,1438750088426348137
781,22,8896476837335965323,10175158238913248967
781,23,3189367842280266958,14330731247527341799
781,24,14765923847797989932,16919673048546970336
781,25,3054357324468670926,18326288800238961931
781,26,15644419316789710202,5172439668438692685
781,27,3847218977304460139,6210614239895449732
781,28,7237642865351150041,12354176795889128558
781,29,8450225982466107528,1010054871645405922
781,30,15323397872672808936,13994647705618219257
781,31,12584017083640386554,587707132011358291
781,32,8915101951412697280,680074003974786836
781,33,82655113030400179,7197984648255737803
781,34,6876218555298216895,13110157147915830249
781,35,4886479381335125179,7061310371354542571
781,36,13516840790315069823,6288416122672046349
781,37,13625165485780493627,14543638473614502742
781,38,16610526757974459546,12483427373824781362
781,39,9279228790637020716,14549982259781069337
781,40,12572433291091358997,11123659928481866765
781,41,15121650050201652159,11999625391596500123
782,1,8550849274542529250,13495130289500974049
782,2,12393346970702710356,14468416506929779291
782,3,9321971877493726934,9019698241523721402
782,4,3109836176122204165,11527507695101017942
782,5,1025109162432611426,12949353357890534773
782,6,5647547168850955148,8122191588017151139
782,7,16299574236710606030,11724581852732033971
782,8,682822544818215875,11537812332401356751
782,9,963447838288595118,15489216987113403706
782,10,9700201909069825691,13694328538531826480
782,11,14492599631796879405,7674303735000667570
782,12,7507355238900605485,18042233990118273954
782,13,15395229641972968891,133385176652142930
782,14,17327275284282241736,7040465591809427264
782,15,2270890082536828462,1704980291685082154
782,16,13877212073530309933,11904049718512514962
782,17,5098880754439834531,14890298139499935367
782,18,1811820459971088538,6761948374263696209
782,19,11390356124703677186,7148883909886601570
782,20,18067533492143120654,12770370178805230505
782,21,11856596293322301723,364985609586254291
782,22,10651251958068576217,3936915373461728124
782,23,17906992210375970993,10942245838904399035
782,24,7228167995066831182,6793963525858626544
782,25,11460817789986083905,14100860262879207714
782,26,6486975318762971366,15441042784500315965
782,27,14910994806984850547,13404518108751430515
782,28,3038318908419484910,14748841182155786616
782,29,6675118528742854613,4918768756598735816
782,30,1678421340197989318,16778637327653197460
782,31,6319458387536264000,9258124604115368829
782,32,9261219437028140168,1729009506419962148
782,33,4347209338566697994,14535128023335584613
782,34,114830611625091756,2662854811748832738
782,35,16459938321121328217,5965089857439119180
782,36,15774981871158466181,9366464837365993537
782,37,5354916228154905817,13746903849694111853
782,38,16726303672409712541,6377863822796795038
782,39,7084961245041320000,9239949601473517308
782,40,7307217039216247167,17366786422386753147
782,41,5998928589327138218,16027951409725978355
782,42,18200011664088105710,1995487376192983861
782,43,12930495817323462147,17365523639198252979
782,44,15241094694866134452,2575212092488997859
783,1,3113797482576129141,8756105566244284065
783,2,4783896064784809359,18383987888907464936
783,3,12296935914099870981,2658086823508034064
783,4,6152804759444100953,16079159975013338609
783,5,13359405720138128292,15801472519746826999
783,6,2573475032503898256,12378266348544895723
783,7,14865581616804973322,17223338508260911396
783,8,8734502645610047458,7526775237726206310
783,9,13251642017537210497,2850428812915735209
783,10,3713133947401746375,2491348529960499574
783,11,18306827036954561650,2703046481118124841
783,12,4186109691658088800,8563603613923088728
783,13,13851623947852850737,14103988910295443500
783,14,4898549882313465439,8646164592798010807
783,15,13444061437433082437,13705468559817102707
783,16,1194467002854031867,1216165170941849731
783,17,2688496366510398995,17202497999359815372
783,18,13257463662948778770,2057158866249935707
783,19,6430483651153869459,647501090020977094
783,20,11738953139064147949,17014381609470311383
783,21,15299107908908846565,6765490368052245944
783,22,13699479309529071979,10630184891037645651
783,23,4138536973634512981,17906852763280183352
783,24,9853070244265147763,2107528157479003372
783,25,11944773467577354666,8952868843245245757
783,26,11441932132321735207,2658053834818616335
783,27,8974756861749323011,5316947283084163085
783,28,1096524994056567354,13475372055314950800
783,29,9594872933972537821,17640572337091923328
783,30,4985562807532817001,3061761588131390935
783,31,14002770141523045334,13183948184744591210
783,32,1619088573129856182,1570016977270207562
783,33,15025736363533676124,2261124686501481773
783,34,2627772525644369100,2927169752975729782
783,35,3478561487355523796,7937816636826173089
783,36,1081191188321790802,18043654509283583615
783,37,4307316181363825327,15313791466760446360
783,38,16031506324918224009,10808113340428880434
783,39,6155996940010378350,14459018437672480709
783,40,15316507104257284884,554435462545679151
783,41,974539043284810551,6126521253779097934
783,42,18181045752714554409,2026969589569930740
783,43,12234967779161157172,17024680619873003630
783,44,1636293708789459739,3609034834187283769
783,45,11557121872984380323,3011510283084718004
784,1,40517983727578079,8902534911136505227
784,2,12482132543443998896,358511557117620198
784,3,7138230186791232095,10099218139499396094
784,4,17165716118480984490,8674619286201814740
784,5,6154728144309753323,6782861535222044065
784,6,11523283555430171223,14117125230260856512
784,7,5158372396920338529,16642802511266134496
784,8,2796175092604081440,8644753747570750950
784,9,4840723410743189804,16195705746340997166
784,10,12614351112841384471,7834254889327330059
784,11,16257962854978854645,16645102518106641462
784,12,8011485074266518837,18385279888193706948
784,13,16669340629730877322,16589503372270865287
784,14,756938270781081739,1806122807963053915
784,15,7535813534965748647,15895544140539282293
784,16,91279328954161848,12256688549106029477
784,17,7631438552675196004,6726611604659045210
784,18,1905899554304482813,5022419225270205106
784,19,4310294116594516587,9321952094441122020
784,20,17699051234972605342,16282939841860218172
784,21,11741732486896856860,749281303865473552
784,22,10278386651385383113,12106980223750866157
784,23,13507237877568205352,16773176911946534759
784,24,5579103734555282106,7809977284943701139
784,25,1279214955373162127,15597820014329094363
784,26,735342369416493510,17876751694006819101
784,27,6835299619174934494,4314506304564552916
784,28,14445914634894155455,1297604048263726912
784,29,8452482398918646477,13170135986419336312
784,30,7246207025684011302,7306433759726839630
784,31,2981270625379837289,15709005587511413158
784,32,2255086704678098126,2517609930405125213
784,33,9769360731436705726,495523456619005313
784,34,1486481601589347212,16290339419816204702
784,35,16950774797189516506,12980620757397987074
784,36,18405932064477721349,11648260888011510262
784,37,7856088033700856104,16394797892289430914
784,38,2631644020229986180,12154832940846361540
784,39,710950356982719048,11401444191258420230
784,40,16547952113769674909,16525773429999625268
784,41,5645715399013636273,5983507066902959517
784,42,10720592623106137535,18054290333456553833
784,43,10669948705615674930,8100232001939942308
784,44,4329512882250587455,269715309778329325
785,1,11657541116735541603,17290954848056620513
785,2,16265841889998372957,10872820294174560676
785,3,12078723454247774152,2737933775497729611
785,4,3780658662151406268,8475457465671185987
785,5,13782538526323122772,13241752241936171554
785,6,5946513923632055137,17883446477433240401
785,7,13698011122413989365,14129802835256140305
785,8,15312511930542064433,12582240023230569643
785,9,16783590150932533951,6214585019347304255
785,10,8153526627533726190,6173146311796725740
785,11,10483031676719737788,14566221655104553317
785,12,9668859266452676459,16514175608927666199
785,13,11295668027746020319,10058857568551690601
785,14,1471841881121603079,3559151262863863536
785,15,16129175836402626132,16873913997903623170
785,16,11763261906143028106,12373227007611399515
785,17,13185502496620708023,2333613315340903663
785,18,14825728064864821279,9978527370484512360
785,19,15158075737662815045,8543657360134090006
785,20,4498875853723575351,4247280746709238932
785,21,14755820827481630275,14763748420611958992
785,22,8574702743368727821,10642949413355641458
785,23,17716383701114524016,15687523579979236929
785,24,6810097870665749409,6065371607219191775
785,25,13794361270378751793,836606509601222248
785,26,4391654905660558442,11700367439441649005
785,27,4519812195478578806,6881058115985939701
785,28,3880291808816828891,13185398712264655645
785,29,2147029425208201444,15236689563979035642
785,30,15241528766631935983,7754770432802462024
785,31,7181112897534688398,9376786816192626211
785,32,3588434188180861222,6802681851106410476
785,33,10052210960457166162,14694837531478566379
785,34,3732507447635563765,13248265779909186621
785,35,17320240100036289743,6323570317553161876
785,36,2700306658763844165,7868880781715452775
785,37,13883720284950008159,13911520600037927433
785,38,9030278225957610089,7327294253714548880
785,39,8546012421361132491,16971825747315547144
785,40,14231856451044896976,1257392335561264097
785,41,14242120393875743543,6749933563611883815
785,42,16543600182405503851,15509366774674056051
786,1,1384680480861031604,2581512401811875547
786,2,13456382732536624298,11823272619039262920
786,3,13740683604530654366,13466887639526211296
786,4,12364145293895167821,13025150327416793459
786,5,16557464856031367847,3104984132211848442
786,6,17909967229107960341,9206864810909969951
786,7,18380129598028299187,2648074174661974106
786,8,13752265064784039612,16803534031136422011
786,9,12773398033856064192,9129426413493336178
786,10,4875374456262791561,9571472709003986511
786,11,2296993163488746616,7013229575646181954
786,12,16453596796364739396,5812964886338457371
786,13,6450554694712335721,690808861986008230
786,14,14874237180995335461,12054959012716026259
786,15,6028427625590785324,13614243609686264709
786,16,10816164180886724677,1250434420029514378
786,17,14624318366328087395,16953180442215329930
786,18,10044102049661903304,16609270021952403224
786,19,3734176398670985160,3147925618446367138
786,20,16344200089497306694,3651313640649517110
786,21,3554507990377853520,1593938175166947309
786,22,13181348240909438512,1495172890731147568
786,23,12413800803771799130,8029009750961003088
786,24,14871301514418130341,1367633714373068923
786,25,13879733921670367092,16377527869465815389
786,26,18233907429433290741,7320825330794166150
786,27,10326716045789615573,14382096429821008972
786,28,2264440321125599428,5342631505890559535
786,29,168549437543485309,10514651197842017689
786,30,6746617525468659101,12209623554905681949
786,31,6079491433524212591,7200930595584746134
786,32,484491277396949886,16112513624340896962
786,33,17890019545543234414,11609964275991180306
786,34,18067414751236963136,15708256994725760742
786,35,10372105909464273465,11119665725829677235
786,36,18409517877329082870,7460370744108550553
786,37,3079597038428366948,607490287065729427
786,38,9588422355333709407,7978405108262904267
786,39,8490574011205690847,18009550719436937850
786,40,9080645723660909820,4178077886689956286
786,41,13639938686060021376,3418400977451008910
786,42,10682548862186576191,2203284692169334703
786,43,13657251385846142790,7297712568720931508
787,1,14789976692808889027,7102676664411996956
787,2,3432536613707144145,14691783763970632918
787,3,16475404672633619850,17524975323146511494
787,4,14402171426037075075,9862067025381359820
787,5,12300502096473877500,16594022916638772987
787,6,7788837781411522274,2951640403755021093
787,7,11035569384548460822,8266653031732594798
787,8,6636136761708297829,7945768421891840178
787,9,9365291530813712216,18069001407828210022
787,10,3322682521230650789,4110400939183738737
787,11,7417786110511553451,17983881716026840903
787,12,17751465272869589984,2522758799909828729
787,13,3000601195710324234,2835097807997661719
787,14,10832253854481365507,15688390613864060493
787,15,10910664254919845168,14758828436763915461
787,16,10675437728205697373,699523009615550454
787,17,13207343781463777132,6816794652330882506
787,18,16171010303296860691,6947361938750330471
787,19,105781968278297558,482377945184113278
787,20,11683212033880086513,10198417994116242229
787,21,6830727191570458854,205346962841681199
787,22,14337438558133867595,13785958960624350993
787,23,5053390981018656948,9685106783259600551
787,24,12921646611235029249,3130355718685886681
787,25,7582762317845271490,18056779398714364657
787,26,15096791957647982877,2499671030637182146
787,27,9069556772691198827,13216466170694440759
787,28,15160200738357474119,3395089475030786645
787,29,14603315161573840787,1349133257685265313
787,30,1227277775783073039,1919843197408789491
787,31,7736966075589099771,9749962075095484509
787,32,6480075704226908871,3048274366797068611
787,33,17199407250184422342,541398206558103752
787,34,3308644595952805703,5832711937999574521
787,35,4846193438268053341,569512354620419689
787,36,2258426511212095655,6649314512612041161
787,37,16182730885240093152,4367344974122758900
787,38,16097831089427384642,16518038587749002738
787,39,6126404369762042600,14277153804808801777
787,40,11857101595111733158,10052785790925668691
787,41,3976281245423843411,1164816715020368529
787,42,3837472040677156660,15739361399659694820
788,1,394120676144217871,4634551287741747020
788,2,15358005703638934180,13624551590329570253
788,3,15083714426500943638,4811991553472048352
788,4,13853319796031742592,9894012126352821906
788,5,3372408393715726377,10729910808486310958
788,6,4140737378650557475,9372242911921749217
788,7,468910658925186459,16808192505641165244
788,8,16009036688365537427,16542113248528132064
788,9,3280536076857222478,11738321279279199831
788,10,519326882403812249,16021426969152563256
788,11,15669319950366844116,3164410473048319415
788,12,10453277649296667554,12424841644005849186
788,13,4311920267180950640,2684234425495402970
788,14,15487926339176143405,9594190734169630189
788,15,12907718751609067850,14293269307427079072
788,16,15737136726790728872,2239368491958027181
788,17,10172653886326744695,16381739317608728228
788,18,12552612501007186291,1282166699620039936
788,19,11952485737597788205,3943857779840732783
788,20,17385773883749505944,7516436277714940172
788,21,5042192629584472616,5566766494977768352
788,22,17879239452768392203,2685896352823579121
788,23,12238674983086898161,9650553583566404862
788,24,16327575725995535105,9682082381320943681
788,25,16543404413414856717,7582595781199580849
788,26,3177025356779129677,16009864088937898691
788,27,6026970460216390861,11915634169441933691
788,28,9891427249118524510,4176282658957796885
788,29,2128907452569320731,2219883923997004995
788,30,10939757393541909369,3848659281768812809
788,31,11648177771310667706,8959389488404873574
788,32,8526770820488971457,16270968477480230925
788,33,8867009953861179963,10660641771789512264
788,34,9558658598898141075,15903540826110018927
788,35,14864342033855131487,13882963366724230069
788,36,4113733047992945390,12491760796928791144
788,37,13591474681386614596,16702571205675312726
788,38,545367588227017429,8995706057281901719
788,39,17698357458358254632,763172946514780456
788,40,5548159804033751057,6265660794619108236
788,41,12602214070537519622,8309549366660245345
788,42,7253435089646173312,13940921636587524914
788,43,15493955242433915727,7511413530651482916
789,1,13852579832561114319,9155445605771036386
789,2,2659629968921742054,96562950169864254
789,3,18234567731489536675,16626664547786060293
789,4,12322158428983402945,8730055109733827548
789,5,3057254997860727974,14929318220495328681
789,6,403023283356453631,4550827475140638751
789,7,8598166376949428966,4052602113323089554
789,8,15952424424717103465,9536483984944476424
789,9,4256113992104629408,8840138090535587580
789,10,2499420538292311243,7405746655214241319
789,11,14316532228144735865,7427368958132710766
789,12,3746835704267936123,2032715905129988046
789,13,2106580348616924260,14577489658136985446
789,14,9746515647986912460,9028163380030903111
789,15,16735032903436035515,7392904470306268952
789,16,710944175856951744,13441992955967697975
789,17,3891146131154711168,713525630564346846
789,18,5768291441913741616,18192695474622571342
789,19,11262239369602210044,9218488770082511379
789,20,10346862118688999111,2223283418196903141
789,21,17724454994119540795,1148797617269005458
789,22,12848402616132624309,13603076840793219415
789,23,17030788185052275733,3394421507159967399
789,24,10142323766841656605,17407853810627532529
789,25,8183362834452120107,7199196319913733938
789,26,472228507019447620,7241442423514441777
789,27,4201234996306683228,4498995017722362243
789,28,4798421180929612516,11312552176305696861
789,29,10051290210399637709,6228407776666018673
789,30,16089978609034866475,5069105101325015722
789,31,13706198448027233065,77757469165653388
789,32,10224536711645675956,7373326763864867468
789,33,7300467802458312124,11321451866114380681
789,34,8155660745290985165,3568733315400183418
789,35,12878182263148344608,7023364502608516551
789,36,7496936208715865504,18181651742131633945
789,37,16911058077269243096,535971763199385151
789,38,789828982371411822,11018665736506521453
789,39,10772995623361391559,10811263458938683619
789,40,3370069965270721144,6389007769844194751
789,41,8486197667620146465,16806107871907781019
789,42,5904246562773820227,17283459347793345369
790,1,9693026223066722539,5643575255503591359
790,2,17177579103193145708,4304307427196088610
790,3,8462804080806567581,5410127036448096992
790,4,9108285540455631063,9839590159528531474
790,5,3103127662143658590,16237707194623952658
790,6,10045180084572661275,16574737529635861511
790,7,386258339851463678,7256042547380761807
790,8,17848618143263659061,7967743086673510044
790,9,18167093030563742180,3887088181111763595
790,10,13339056475115891858,18385847414149438717
790,11,6108128554183240815,6984774591656190627
790,12,9059391922443162156,16127946155367328985
790,13,1045486751213619525,4958220277968342556
790,14,18272575337892655462,9122076114409494558
790,15,2911042849665416810,2521878184786963252
790,16,13666450915254850957,13895701507451038218
790,17,15886816790680473396,621449372614277405
790,18,5535410183628769444,9760688527786956060
790,19,3268341745791836841,16669532947985455807
790,20,10484485784634751851,5775691955544442968
790,21,1663972437171750132,15017380056767577487
790,22,12023156373729002076,17200354771525800752
790,23,250641459349341746,1640619571080248097
790,24,5764642658236130615,7861909617971490980
790,25,14202258839596886187,222240602616552520
790,26,9917333073874411675,5624294973507732720
790,27,12519499238862626339,57961422709982011
790,28,4222423549939187187,13029872695803255998
790,29,4298273998307110767,7030170216520203060
790,30,1180246170450875759,10358293912794921680
790,31,13492470186966110477,8955776051717236092
790,32,11463949582040985429,4077660330517154737
790,33,534732875005331836,11779534333522040846
790,34,11056087860292612994,7515498262721929665
790,35,6705293090211876320,15713029332929126244
790,36,903047471411059942,15408717961112357451
790,37,11730903233753093425,6889499945132543759
790,38,4708309108013606502,11321891908788188403
790,39,17315149812648333657,11761876928095147623
790,40,8117898062659371070,12731295993581634889
790,41,9469095451071840886,11989812000849091344
790,42,950555282752349618,11044587916836383
790,43,14533917121241827681,5386981484523607315
790,44,5376966518633359126,9482299625241517577
790,45,3397471403929889213,10381719251535384895
791,1,18003966112154786347,9267064871224600387
791,2,17030016750219622547,3548489190651431188
791,3,17566612071414451802,1237233076846717120
791,4,2851319890418538739,6655113086635547422
791,5,8735590947273442183,16485880345315741600
791,6,16823150484744997238,17149401356746456157
791,7,15340939511220498030,1591520810855226385
791,8,6723740365846051663,14401555005521834055
791,9,7737884667421892896,8691326530061573332
791,10,8005551362638242471,14790958761258149127
791,11,17665979508295528515,6861077426316728286
791,12,4642432954408576323,14934008400862689150
791,13,4121990361313820779,18053555025599713090
791,14,12955068955199119925,16081687029848798267
791,15,6971713277976360594,2447408005156210392
791,16,2577722862266023697,13044621906975392089
791,17,6284714536765719820,1186041878269203906
791,18,4674918719353940609,7829946427824294224
791,19,18124509627376890795,13649748446005900283
791,20,17279284736920361773,12862826452548263129
791,21,14806847150923250279,12380426654067464744
791,22,3442639466889491648,4288638737182033118
791,23,9577389131728902980,17781650885214928187
791,24,4919917357295016156,11837545825900556169
791,25,15271218855044983704,8083184177359039734
791,26,5523575575030944795,2080978551546115560
791,27,2303357653393406467,12980877637513185783
791,28,2372185799085330178,3922516544332644185
791,29,14897636751291485509,7691521060146287546
791,30,12845520090214814545,6310531522235400520
791,31,6586949042625774850,6098460317802861301
791,32,14614685928763408751,3716078369729813145
791,33,822861593884379213,5223425477527983427
791,34,10239028388334141828,70776725741075851
791,35,6836872871777752637,6125607315408746671
791,36,7698077449264024334,11598236716490369162
791,37,100210490993639049,16839136517822903135
791,38,4382512070015946783,12141447949184562716
791,39,5554918879255055535,15866900970070611084
791,40,15943659546104495298,63149698515834292
791,41,2810141279681054163,7679658142890190539
791,42,14788839419893781507,106050702716847277
791,43,12779903428641647773,13510375783489108314
791,44,5931015328947373910,11482934741147522633
791,45,7989096831137983135,5830329322557611231
792,1,16381484889867984692,6277563387027397853
792,2,10188080959396858153,12096298503038731628
792,3,17991523335848705411,12911805230360858309
792,4,17908099216188182252,17246686737497196649
792,5,14589312144985548292,11647428083110216991
792,6,12958608356531176406,9597129391079744128
792,7,2093014199177055090,7700990058493613629
792,8,462607167420748851,8610772816683299973
792,9,18067237117243086967,17545515872622624739
792,10,3436085079817273758,16088783069008020611
792,11,3699178989148325718,13047566974993688920
792,12,30652479930504004,12585111189244195095
792,13,3549739823820421301,7688336294723053659
792,14,17818146115194341666,15744079983848739044
792,15,11778361401328124564,18054601437620756627
792,16,10381367338066582289,1274359050783451848
792,17,18270424025386028772,13266725177547831832
792,18,7299315035179738518,6374534293851902672
792,19,6958265467062840520,12626818234576446694
792,20,12083495194011069294,7575701387893842303
792,21,3755902974661105945,7225485708814252554
792,22,1467208087228919628,8389887757264176286
792,23,12480353892631243826,8839585741975448722
792,24,11787419948845087252,13036225098740153165
792,25,12974546723943468130,10772260831623403903
792,26,2386159999543847935,8949994718268060189
792,27,1615902723316887093,6205899587470582080
792,28,15373819497696156883,15439007363730491198
792,29,1599457516492182529,8075052521399028349
792,30,5152029941493601140,973379739553197288
792,31,1668181270445736571,11879112230534829092
792,32,6000369017312468976,768031793400994414
792,33,4597342300095856676,9752617691729823024
792,34,6092590158247103631,16949963179774220433
792,35,2097587050128425474,14284725140331531164
792,36,11480959540056699736,2985029371093873797
792,37,3052521039367665940,9521940001572116145
792,38,5102245415502391920,10678212758319476557
792,39,3596499703921643726,11554371553578747798
792,40,9019694947444995654,4565561337484407026
792,41,4866004638192785896,13054872613620368990
792,42,5837369849706888711,9449991307377710810
793,1,13582993918866627423,16061489477808106823
793,2,3794799457420370758,10613792380134528939
793,3,15501458983789414268,3062014522564204918
793,4,10055054871107510761,15873404563202446697
793,5,7073659650226313951,12878410593865506771
793,6,5759015792767885827,7874223838145620962
793,7,13917638552199852698,17661567186537903578
793,8,16033817757953602877,1725131311126757004
793,9,11385602835297269126,11166961230966198621
793,10,3035513699506979149,3407728770005685625
793,11,2196852196663936663,12229863031932785814
793,12,18093372289806729425,8059623091370254073
793,13,5859281021445681722,13844449896226085659
793,14,9724851354569246642,11614612946763546824
793,15,9034421752985284967,2117288982655406360
793,16,2986227167963837346,1659591003938638083
793,17,17821275611303950340,3135106411840546253
793,18,14813855440483602426,6077212928700463011
793,19,849598315266924168,16800308640842393244
793,20,5755284680585107959,17426002721759203358
793,21,1463225579212865324,13548828791373119111
793,22,11592801816505337089,1727811784024048433
793,23,11597911684237093456,5514514541897435869
793,24,225355028906255540,16470866773684690023
793,25,8572956933421821074,8928588865227337587
793,26,3613017719534181063,11934172463808025040
793,27,4389295637722308507,15361924801815094037
793,28,4784694419017713648,10474454656272546616
793,29,13155153167883158783,3022392470505192655
793,30,16519695988569050916,16465589036995889698
793,31,13095113622216766033,9480277188862446645
793,32,17504282623446242184,14497099602254001830
793,33,3455662054869195999,5340985914637034169
793,34,15901317307760669212,60533994304978965
793,35,739450817354197872,12197255055927996807
793,36,11531612032824495674,3056473425244342935
793,37,18084118220794569055,8622442594865150133
793,38,18294536244330946857,2358552022134793423
793,39,5973962064326388392,14555120734946621031
793,40,7065746317792429873,10774136049015788096
793,41,2797366616392983813,16239254662118568227
793,42,14750980523879251177,16450736313858673352
793,43,1630033054969390048,12609454337566541023
793,44,797472720037938008,6798087578469351264
793,45,4022475604590272846,819897228285478814
794,1,9284018045714093282,6810242145669936907
794,2,5334370762777176421,6980195835047561197
794,3,1525968903065825235,12721523365242860701
794,4,8429758368680774239,15023758135935496329
794,5,8654233483494408646,10669792514606030982
794,6,14356756992417950011,5140642097886566203
794,7,13215033096742231999,7332048160468432846
794,8,1248058733991440836,39082049638581665
794,9,836793479630933028,5815224278967969437
794,10,7830286302430347572,5683091433042547819
794,11,4050106425189258435,3730729434771350947
794,12,5980985529273431125,1694569590118881648
794,13,18330906218351744803,12928340083833483252
794,14,1662744212289089053,995168092546973918
794,15,15917904960625495768,13074209537529372992
794,16,12607999776746575474,4238495875758646332
794,17,4414356323548489044,4560868025224754654
794,18,4269980979714267524,3216497442391808863
794,19,8248983350687814859,5903768375101834832
794,20,1601094941202475626,5337477416485532332
794,21,17860666249037632255,2165458155042404437
794,22,14822855062356245225,15877167094111390410
794,23,2719990660291213338,15893493490286629272
794,24,9721497592858680593,5736560229492331871
794,25,4673413751773247119,4063445922625106492
794,26,8937001787076998408,4882121742821285404
794,27,10180513782577874991,4795962187942145224
794,28,12743872511195506127,3905680035376579685
794,29,11605611078113508673,16912619159969543678
794,30,17291830224989288805,15825591768229204252
794,31,9023579856749375309,14916296529942549594
794,32,15545680654817965552,17706268678812657594
794,33,14110739101842439374,3944992571309880731
794,34,7864863960602808588,450343308298382016
794,35,1394095147942777788,8886322162663180808
794,36,15276036851218008275,2147521611706923724
794,37,14470140851569134434,8381699115107947437
794,38,6443382306312480560,11931144005023266981
794,39,11578971285225075036,2804295765177754404
794,40,4686835443322299665,17091792748640119558
794,41,15441243859080297028,16254902262554938548
795,1,3245625379528856018,3114968726328589378
795,2,13980783674609222160,10579896054076834273
795,3,11524032102207326874,8974027329111115947
795,4,11391989387242735172,14638111494826006717
795,5,9873306242518940663,5141140731910673082
795,6,10789633092581388824,7367986781427227965
795,7,714238647632460263,16867446534497051456
795,8,3187780203070566520,12115401791909727490
795,9,8621980987368222040,18231103222381414901
795,10,16700040750791104487,14548609802243099971
795,11,5690839514431900366,11992155799912417841
795,12,7217976720423180416,10930815939677822057
795,13,15539272487139855064,4173600386870384669
795,14,14011783067846013736,12781219337808073272
795,15,7244761076615288952,1264854097800541706
795,16,8436989183757007458,15237156899848996140
795,17,9485846478671307346,7932937558302858264
795,18,11489662185115715694,4452832566497838030
795,19,11732404161660154028,15220738403947986833
795,20,14740640087367790854,5440511528882163452
795,21,13265982881908569880,17628332588113450167
795,22,6734637814433124117,17305438316662901469
795,23,12140410475133890314,12340484358847318983
795,24,5843144964433732001,15274144000206733510
795,25,15538466538854808118,6624065965411134508
795,26,6909385669807144814,14787062576177624204
795,27,5789425838977700974,11646443014802652808
795,28,5050764877322860539,2336323686459697331
795,29,17946603712399771432,7020788757607096007
795,30,7200699769371221915,15011885205068274343
795,31,13648005129169506076,13965254429431569735
795,32,6576832930338766751,165805140492570856
795,33,2813218171311029651,4201764432083576205
795,34,9590204413699928558,16400998290115885421
795,35,17011894859684317705,18114424641383305981
795,36,10741514551015751184,9897928450111825962
795,37,8647139354592348908,11557522894615300722
795,38,10343115679831195131,5279231417827990197
795,39,17483607341259898946,4761795940170930385
795,40,11754885098977838279,6724811435512064104
795,41,306362804551111809,16729264995024670892
795,42,13265248682239685352,13256568458662430822
796,1,12002356424638418557,15589588434020961035
796,2,16779472063317291905,17281817160278559350
796,3,8739554596069295996,16148262206407425368
796,4,17690992556259294173,8543353249176556360
796,5,12731146757725039457,14051172955549527021
796,6,15221977217512216171,3776349288526613468
796,7,9758281316841290636,2674482526226601585
