seed,round,seat,observation_revision,action,score,deployment_gain,upgrade_gain,trait_gain,role_gain,pair_gain,gold_spent,interest_loss,bench_pressure,accepted,gold_after
12,3,0,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,3,1,15,buy,0.0682637,0.0019929,0,0,0,0.166667,0.2,0,0.125,1,0
12,3,2,15,buy,0.107883,0.0374643,0,0,0,0.166667,0.2,0,0.125,1,1
12,3,3,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,1
12,3,4,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
12,3,5,15,ready,0,0,0,0,0,0,0,0,0,1,5
12,3,6,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,2
12,3,7,15,deploy,1,0,0,0,0,0,0,0,0,1,4
12,3,0,16,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,3,1,16,ready,0,0,0,0,0,0,0,0,0,1,0
12,3,2,16,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,1
12,3,3,16,buy,0.226111,0.035982,0,0.0416667,0,0.166667,0.1,0,0.125,1,0
12,3,4,16,buy,0.129216,0.050112,0,-0.0833333,0,0.166667,0.2,0,0.125,1,1
12,3,6,16,buy,0.210872,0.0509289,0,0,0,0.166667,0.1,0,0.125,1,1
12,3,7,16,buy,0.039245,0,0,0,0,0.166667,0.2,0,0.125,1,2
12,3,0,16,buy,0.456862,0.0814907,0,0.166667,0,0.166667,0.2,0,0.125,1,3
12,3,2,16,sell_replaceable_bench,0.03324,0,0,0,0,-0.166667,-0.2,0,-0.125,1,3
12,3,3,16,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,0
12,3,4,16,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,1
12,3,6,16,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,1
12,3,7,16,buy,0.051515,0,0,0,0,0.166667,0.1,0,0.125,1,1
12,3,0,17,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
12,3,2,17,buy,0.05878,0,0,0,0,0.166667,0.1,0,0.125,1,2
12,3,3,17,sampled_opponent_reposition,0.133333,0,0,0,0.133333,0,0,0,0,1,0
12,3,4,17,ready,0,0,0,0,0,0,0,0,0,1,1
12,3,6,17,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,1
12,3,7,17,buy,0.01226,0,0,0,0,0.166667,0.1,0,0.125,1,0
12,3,0,17,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
12,3,2,17,buy,0.06328,0,0,0,0,0.166667,0.1,0,0.125,1,1
12,3,3,17,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
12,3,6,17,ready,0,0,0,0,0,0,0,0,0,1,1
12,3,7,17,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
12,3,0,18,sell_replaceable_bench,0.050085,0,0,0,0,-0.166667,-0.2,0,-0.125,1,5
12,3,2,18,buy,0.0242992,0.0811764,0,-0.166667,0,0.166667,0.1,0,0.125,1,0
12,3,3,18,ready,0,0,0,0,0,0,0,0,0,1,0
12,3,7,18,ready,0,0,0,0,0,0,0,0,0,1,0
12,3,0,18,buy,0.031245,0,0,0,0,0.166667,0.1,0,0.125,1,4
12,3,2,18,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,0
12,3,0,19,buy,0.050725,0,0,0,0,0.166667,0.1,0,0.125,1,3
12,3,2,19,sell_replaceable_bench,0.032475,0,0,0,0,-0.166667,-0.2,0,-0.125,1,2
12,3,0,19,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,3
12,3,2,19,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,2
12,3,0,20,ready,0,0,0,0,0,0,0,0,0,1,3
12,3,2,20,sell_replaceable_bench,0.0168,0,0,0,0,-0.166667,-0.2,0,-0.125,1,4
12,3,2,20,sampled_opponent_reposition,0.133333,0,0,0,0.133333,0,0,0,0,1,4
12,3,2,21,ready,0,0,0,0,0,0,0,0,0,1,4
12,4,0,22,ready,0,0,0,0,0,0,0,0,0,1,10
12,4,1,22,buy,0.117814,0.0292812,0,0,0,0.166667,0.2,0,0.125,1,5
12,4,2,22,ready,0,0,0,0,0,0,0,0,0,1,11
12,4,3,22,buy,0.246747,0.0447741,0,0.0833333,0,0.166667,0.2,0,0.125,1,5
12,4,4,22,buy,0.130335,0,0,0,0,0.166667,0.1,0,0.125,1,7
12,4,5,22,buy,0.169989,0.128967,0,-0.166667,0,0.166667,0.166667,0,0.125,1,10
12,4,6,22,buy,0.08409,0,0,0,0,0.166667,0.1,0,0.125,1,7
12,4,7,22,buy,0.143874,0.0358429,0,0.0416667,0,0.166667,0.2,0,0.125,1,5
12,4,1,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,4,3,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,4,4,22,buy,0.121025,0,0,0,0,0.166667,0.1,0,0.125,1,6
12,4,5,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,4,6,22,buy,0.068425,0,0,0,0,0.166667,0.1,0,0.125,1,6
12,4,7,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,4,1,22,buy,0.08587,0,0,0,0,0.166667,0.1,0,0.125,1,4
12,4,3,22,buy,0.037465,0,0,0,0,0.166667,0.2,0,0.125,1,3
12,4,4,22,buy,0.911697,0.102734,0.333333,-0.0416667,0,-0.333333,0.1,0,-0.125,1,5
12,4,5,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,4,6,22,buy,0.026345,0,0,0,0,0.166667,0.2,0,0.125,1,4
12,4,7,22,ready,0,0,0,0,0,0,0,0,0,1,5
12,4,1,23,sell_replaceable_bench,0.010195,0,0,0,0,-0.166667,-0.2,0,-0.125,1,6
12,4,3,23,ready,0,0,0,0,0,0,0,0,0,1,3
12,4,4,23,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,4,5,23,buy,0.115357,0.0811529,0,0,0,0.166667,0.3,0.333333,0.125,1,7
12,4,6,23,buy,0.015955,0,0,0,0,0.166667,0.3,0,0.125,1,1
12,4,1,23,buy,0.059055,0,0,0,0,0.166667,0.1,0,0.125,1,5
12,4,4,23,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
12,4,5,23,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
12,4,6,23,sell_replaceable_bench,0.02777,0,0,0,0,-0.166667,-0.3,0,-0.125,1,4
12,4,1,24,sampled_opponent_reposition,0.146667,0,0,0,0.146667,0,0,0,0,1,5
12,4,4,24,buy,0.103895,0,0,0,0,0.166667,0.2,0,0.125,1,3
12,4,5,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,4,6,24,buy,0.049235,0,0,0,0,0.166667,0.2,0,0.125,1,2
12,4,1,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,5
12,4,4,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,3
12,4,5,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,4,6,24,sell_replaceable_bench,0.020165,0,0,0,0,-0.166667,-0.2,0,-0.125,1,4
12,4,1,25,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,5
12,4,4,25,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,3
12,4,5,25,ready,0,0,0,0,0,0,0,0,0,1,7
12,4,6,25,sell_replaceable_bench,0.017185,0,0,0,0,-0.166667,-0.2,0,-0.125,1,6
12,4,1,25,ready,0,0,0,0,0,0,0,0,0,1,5
12,4,4,25,ready,0,0,0,0,0,0,0,0,0,1,3
12,4,6,25,sell_replaceable_bench,0.019755,0,0,0,0,-0.166667,-0.2,0,-0.125,1,8
12,4,6,26,sell_replaceable_bench,0.0944983,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
12,4,6,26,ready,0,0,0,0,0,0,0,0,0,1,10
12,5,0,27,buy,0.676482,0.139685,0.333333,-0.166667,0,-0.333333,0.0588235,0,-0.125,1,16
12,5,1,27,buy,1.1564,0.269778,0.333333,0,0,-0.333333,0.1,0.333333,0,1,9
12,5,2,27,buy,0.0597535,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,5,3,27,sell_replaceable_bench,0.0476717,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
12,5,4,27,buy,0.879683,0.123228,0.333333,-0.166667,0.1,-0.333333,0.2,0,-0.125,1,6
12,5,5,27,buy,1.17398,0.187438,0.333333,0.166667,0,-0.333333,0.153846,0,0,1,11
12,5,6,27,buy,0.161002,0.116928,0,-0.125,0,0.166667,0.117647,0,0.125,1,15
12,5,7,27,buy,0.92401,0.0993273,0.333333,0.125,0,-0.333333,0.0909091,0,-0.125,1,10
12,5,0,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
12,5,1,27,deploy,1,0,0,0,0,0,0,0,0,1,9
12,5,2,27,buy,0.0670567,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
12,5,3,27,buy,0.173529,0.0503952,0,0,0,0.166667,0.3,0.333333,0.125,1,7
12,5,4,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,6
12,5,5,27,deploy,1,0,0,0,0,0,0,0,0,1,11
12,5,6,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
12,5,7,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,5,0,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
12,5,1,27,buy,1.18344,0.255179,0.333333,0,0,-0.333333,0.2,0,0,1,7
12,5,2,27,buy,0.037985,0,0,0,0,0.166667,0.214286,0,0.125,1,11
12,5,3,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
12,5,4,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,6
12,5,5,27,buy,0.101673,0.0344545,0,0,0,0.166667,0.0909091,0,0.125,1,10
12,5,6,27,buy,0.353546,0.0482088,0,0.125,0,0.166667,0.2,0,0.125,1,12
12,5,7,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,5,0,28,buy,0.440193,0.0296655,0.333333,-0.125,0.1,-0.333333,0.0625,0,-0.125,1,15
12,5,1,28,deploy,1,0,0,0,0,0,0,0,0,1,7
12,5,2,28,ready,0,0,0,0,0,0,0,0,0,1,11
12,5,3,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
12,5,4,28,buy,0.386946,0.0419655,0,0.125,0,0.166667,0.2,0,0.125,1,4
12,5,5,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,5,6,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
12,5,7,28,buy,0.286967,0.0566736,0,0.125,0,0.166667,0.1,0.333333,0.125,1,9
12,5,0,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
12,5,1,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
12,5,3,28,sell_replaceable_bench,0.011535,0,0,0,0,-0.166667,-0.2,0,-0.125,1,9
12,5,4,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
12,5,5,28,ready,0,0,0,0,0,0,0,0,0,1,10
12,5,6,28,buy,0.0605917,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,5,7,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
12,5,0,29,sampled_opponent_reposition,0.213333,0,0,0,0.213333,0,0,0,0,1,15
12,5,1,29,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
12,5,3,29,buy,0.03977,0,0,0,0,0.166667,0.3,0,0.125,1,6
12,5,4,29,ready,0,0,0,0,0,0,0,0,0,1,4
12,5,6,29,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,10
12,5,7,29,sell_replaceable_bench,0.119473,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,11
12,5,0,29,buy,0.0224683,0,0,0,0,0.166667,0.133333,0,0.125,1,13
12,5,1,29,buy,0.501811,0.0644771,0,0.166667,0,0.166667,0.3,0,0.125,1,4
12,5,3,29,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,6
12,5,6,29,ready,0,0,0,0,0,0,0,0,0,1,10
12,5,7,29,sell_replaceable_bench,0.0294914,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
12,5,0,30,sampled_opponent_reposition,0.166667,0,0,0,0.166667,0,0,0,0,1,13
12,5,1,30,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
12,5,3,30,ready,0,0,0,0,0,0,0,0,0,1,6
12,5,7,30,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
12,5,0,30,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,11
12,5,1,30,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
12,5,7,30,buy,0.0360988,0,0,0,0,0.166667,0.153846,0,0.125,1,11
12,5,0,31,buy,0.451359,0.0736245,0,0.291667,-0.1,0.166667,0.181818,0.333333,0.125,1,9
12,5,1,31,buy,0.0292987,0.0019929,0,0,0,0.166667,0.2,0,0.125,1,2
12,5,7,31,sell_replaceable_bench,0.0272214,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
12,5,0,31,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
12,5,1,31,ready,0,0,0,0,0,0,0,0,0,1,2
12,5,7,31,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
12,5,0,32,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
12,5,7,32,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
12,5,0,32,sell_replaceable_bench,0.0960833,0,0,0,0,-0.166667,-0.1,-0.333333,-0.125,1,10
12,5,7,32,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,11
12,5,0,33,ready,0,0,0,0,0,0,0,0,0,1,10
12,5,7,33,buy,0.0220118,0,0,0,0,0.166667,0.0909091,0,0.125,1,10
12,5,7,33,sell_replaceable_bench,0.050405,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,5,7,34,buy,0.0364517,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,5,7,34,sell_replaceable_bench,0.04281,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,5,7,34,buy,0.0430467,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,5,7,35,sell_replaceable_bench,0.051045,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,5,7,35,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,10
12,5,7,36,buy,0.340913,0,0.333333,0,0,-0.333333,0.1,0.333333,-0.125,1,9
12,5,7,36,ready,0,0,0,0,0,0,0,0,0,1,9
12,6,0,37,sell_replaceable_bench,0.0763922,0,0,0,0,-0.166667,-0.111111,-0.333333,-0.125,1,20
12,6,1,37,sell_replaceable_bench,0.0549967,0,0,0,0,-0.166667,-0.1,-0.333333,-0.125,1,10
12,6,2,37,sell_replaceable_bench,0.102461,0,0,0,0,-0.166667,-0.157895,-0.333333,-0.125,1,22
12,6,3,37,buy,0.45544,0,0.333333,0,0,-0.333333,0.0769231,0,-0.125,1,12
12,6,4,37,buy,1.35218,0.214079,0.333333,0,0,-0.333333,0.0909091,0,-0.125,1,10
12,6,5,37,buy,0.0512711,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
12,6,6,37,buy,0.446526,0.0173103,0.333333,-0.166667,0.1,-0.333333,0.0555556,0,-0.125,1,17
12,6,7,37,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,14
12,6,0,37,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,18
12,6,1,37,buy,0.348253,0.0423599,0,0.166667,0,0.166667,0.2,0.333333,0.125,1,8
12,6,2,37,buy,0.133171,0.103226,0,-0.125,0,0.166667,0.0909091,0,0.125,1,20
12,6,3,37,buy,0.0769367,0,0,0,0,0.166667,0.0833333,0,0.125,1,11
12,6,4,37,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,6,5,37,buy,0.0574529,0,0,0,0,0.166667,0.0588235,0,0.125,1,16
12,6,6,37,buy,0.0952485,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,6,7,37,buy,0.026645,0,0,0,0,0.166667,0.142857,0,0.125,1,12
12,6,0,37,buy,0.0904056,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
12,6,1,37,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
12,6,2,37,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
12,6,3,37,sell_replaceable_bench,0.0215523,0,0,0,0,-0.166667,-0.272727,0,-0.125,1,14
12,6,4,37,buy,0.06204,0,0,0,0,0.166667,0.1,0.333333,0.125,1,9
12,6,5,37,buy,0.0558625,0,0,0,0,0.166667,0.0625,0,0.125,1,15
12,6,6,37,buy,0.109137,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
12,6,7,37,buy,0.0528317,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,6,0,38,buy,0.0644385,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,6,1,38,sell_replaceable_bench,0.0592967,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
12,6,2,38,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
12,6,3,38,buy,0.057885,0,0,0,0,0.166667,0.142857,0,0.125,1,12
12,6,4,38,sell_replaceable_bench,0.010015,0,0,0,0,-0.166667,-0.1,-0.333333,-0.125,1,10
12,6,5,38,buy,0.309768,0.0236906,0.333333,-0.166667,0.1,-0.333333,0.0666667,0,-0.125,1,14
12,6,6,38,ready,0,0,0,0,0,0,0,0,0,1,14
12,6,7,38,sell_replaceable_bench,0.042315,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,6,0,38,buy,0.0949817,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
12,6,1,38,buy,0.0155683,0,0,0,0,0.166667,0.1,0.333333,0.125,1,9
12,6,2,38,ready,0,0,0,0,0,0,0,0,0,1,20
12,6,3,38,ready,0,0,0,0,0,0,0,0,0,1,12
12,6,4,38,ready,0,0,0,0,0,0,0,0,0,1,10
12,6,5,38,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,12
12,6,7,38,buy,0.0299417,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,6,0,39,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,12
12,6,1,39,buy,0.902609,0.139944,0.333333,0,0,-0.333333,0.1,0,-0.125,1,8
12,6,5,39,buy,0.0458467,0,0,0,0,0.166667,0.0833333,0,0.125,1,11
12,6,7,39,sell_replaceable_bench,0.037215,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,6,0,39,buy,0.0632933,0,0,0,0,0.166667,0.0833333,0,0.125,1,11
12,6,1,39,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
12,6,5,39,buy,0.03282,0,0,0,0,0.166667,0.0909091,0,0.125,1,10
12,6,7,39,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,10
12,6,0,40,sell_replaceable_bench,0.0110582,0,0,0,0,-0.166667,-0.0909091,0,-0.125,1,12
12,6,1,40,buy,0.0491,0,0,0,0,0.166667,0.1,0,0.125,1,7
12,6,5,40,sell_replaceable_bench,0.03425,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,6,7,40,ready,0,0,0,0,0,0,0,0,0,1,10
12,6,0,40,buy,0.0476167,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,6,1,40,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,6,5,40,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,10
12,6,0,41,ready,0,0,0,0,0,0,0,0,0,1,10
12,6,1,41,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,6,5,41,buy,0.258894,0.0741274,0.333333,-0.166667,0,-0.333333,0.1,0.333333,-0.125,1,9
12,6,1,41,sell_replaceable_bench,0.014265,0,0,0,0,-0.166667,-0.2,0,-0.125,1,9
12,6,5,41,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
12,6,1,42,sell_replaceable_bench,0.0559367,0,0,0,0,-0.166667,-0.1,-0.333333,-0.125,1,10
12,6,5,42,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
12,6,1,42,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,10
12,6,5,42,buy,0.05381,0,0,0,0,0.166667,0.1,0,0.125,1,8
12,6,1,43,ready,0,0,0,0,0,0,0,0,0,1,10
12,6,5,43,buy,0.032145,0,0,0,0,0.166667,0.1,0,0.125,1,7
12,6,5,43,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,6,5,44,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,7
12,6,5,44,ready,0,0,0,0,0,0,0,0,0,1,7
12,7,0,45,buy_xp,1.40964,0.36059,0,0.0416667,0.1,0,0.25,0,0,1,12
12,7,1,45,buy_xp,1.29303,0.346301,0,0.0416667,0,0,0.25,0,0,1,12
12,7,2,45,buy_xp,1.39943,0.30822,0,0.166667,0,0,0.148148,0,0,1,23
12,7,3,45,buy_xp,1.47375,0.357782,0,0.166667,0,0,0.210526,0,0,1,15
12,7,4,45,buy,1.40626,0.162996,0.333333,0.166667,0,-0.333333,0.0588235,0,-0.125,1,16
12,7,5,45,buy_xp,1.66362,0.314673,0,0.333333,0,0,0.307692,0.333333,0,1,9
12,7,6,45,buy_xp,1.7818,0.343279,0,0.333333,0,0,0.190476,0.333333,0,1,17
12,7,7,45,buy_xp,1.43165,0.36059,0,0.0416667,0.1,0,0.25,0,0,1,12
12,7,0,45,deploy,1,0,0,0,0,0,0,0,0,1,12
12,7,1,45,deploy,1,0,0,0,0,0,0,0,0,1,12
12,7,2,45,deploy,1,0,0,0,0,0,0,0,0,1,23
12,7,3,45,deploy,1,0,0,0,0,0,0,0,0,1,15
12,7,4,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
12,7,5,45,deploy,1,0,0,0,0,0,0,0,0,1,9
12,7,6,45,deploy,1,0,0,0,0,0,0,0,0,1,17
12,7,7,45,deploy,1,0,0,0,0,0,0,0,0,1,12
12,7,0,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
12,7,1,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
12,7,2,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,23
12,7,3,45,buy,0.0903333,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
12,7,4,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
12,7,5,45,buy,0.0972481,0.0923466,0.333333,-0.333333,0,-0.333333,0.1,0,-0.125,1,8
12,7,6,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,17
12,7,7,45,buy,0.0371367,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,7,0,46,buy,0.703941,0.0559088,0.333333,0.125,-0.1,-0.333333,0.0833333,0,-0.125,1,11
12,7,1,46,buy,1.13231,0.226966,0.333333,0,0,-0.333333,0.166667,0,-0.125,1,10
12,7,2,46,buy,0.932566,0.151762,0.333333,0,0,-0.333333,0.0434783,0,-0.125,1,22
12,7,3,46,ready,0,0,0,0,0,0,0,0,0,1,14
12,7,4,46,buy_xp,1.27915,0.316497,0,0.166667,0,0,0.25,0,0,1,12
12,7,5,46,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
12,7,6,46,buy,0.0714768,0,0,0,0,0.166667,0.0588235,0,0.125,1,16
12,7,7,46,ready,0,0,0,0,0,0,0,0,0,1,10
12,7,0,46,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,11
12,7,1,46,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,7,2,46,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,22
12,7,4,46,deploy,1,0,0,0,0,0,0,0,0,1,12
12,7,5,46,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
12,7,6,46,ready,0,0,0,0,0,0,0,0,0,1,16
12,7,0,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,11
12,7,1,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
12,7,2,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,22
12,7,4,47,buy,0.10907,0,0,0,0,0.166667,0.166667,0,0.125,1,10
12,7,5,47,buy,0.0669936,0.0585079,0,0,-0.1,0.166667,0.2,0,0.125,1,6
12,7,0,47,ready,0,0,0,0,0,0,0,0,0,1,11
12,7,1,47,buy,0.27526,0.104257,0,0,0,0.166667,0.2,0.333333,0.125,1,8
12,7,2,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,22
12,7,4,47,buy,0.060705,0,0,0,0,0.166667,0.1,0.333333,0.125,1,9
12,7,5,47,buy,0.012745,0,0,0,0,0.166667,0.2,0,0.125,1,4
12,7,1,48,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
12,7,2,48,buy,0.0479309,0,0,0,0,0.166667,0.0454545,0,0.125,1,21
12,7,4,48,buy,0.08348,0,0,0,0,0.166667,0.2,0,0.125,1,7
12,7,5,48,sampled_opponent_reposition,0.122222,0,0,0,0.122222,0,0,0,0,1,4
12,7,1,48,buy,0.073135,0,0,0,0,0.166667,0.1,0,0.125,1,7
12,7,2,48,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,19
12,7,4,48,ready,0,0,0,0,0,0,0,0,0,1,7
12,7,5,48,ready,0,0,0,0,0,0,0,0,0,1,4
12,7,1,49,buy,0.061155,0,0,0,0,0.166667,0.1,0,0.125,1,6
12,7,2,49,buy,0.773761,0.108852,0.333333,0,0,-0.333333,0.0526316,0,-0.125,1,18
12,7,1,49,buy,0.048275,0,0,0,0,0.166667,0.1,0,0.125,1,5
12,7,2,49,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,18
12,7,1,50,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,5
12,7,2,50,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,18
12,7,1,50,ready,0,0,0,0,0,0,0,0,0,1,5
12,7,2,50,buy,0.0924856,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
12,7,2,51,buy,0.0126285,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,7,2,51,sell_replaceable_bench,0.0260917,0,0,0,0,-0.166667,-0.133333,0,-0.125,1,17
12,7,2,52,buy,0.0636585,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,7,2,52,ready,0,0,0,0,0,0,0,0,0,1,15
12,8,0,53,buy,0.0487235,0,0,0,0,0.166667,0.117647,0,0.125,1,15
12,8,1,53,ready,0,0,0,0,0,0,0,0,0,1,11
12,8,2,53,ready,0,0,0,0,0,0,0,0,0,1,21
12,8,3,53,ready,0,0,0,0,0,0,0,0,0,1,20
12,8,4,53,ready,0,0,0,0,0,0,0,0,0,1,12
12,8,5,53,sell_replaceable_bench,0.012525,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
12,8,6,53,ready,0,0,0,0,0,0,0,0,0,1,23
12,8,7,53,buy,0.0948298,0.0613538,0,0,-0.1,0.166667,0.117647,0,0.125,1,15
12,8,0,53,buy,0.0563133,0,0,0,0,0.166667,0.133333,0,0.125,1,13
12,8,5,53,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,10
12,8,7,53,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
