seed,round,seat,observation_revision,action,score,deployment_gain,upgrade_gain,trait_gain,role_gain,pair_gain,gold_spent,interest_loss,bench_pressure,accepted,gold_after
1,6,5,26,buy,0.0449783,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
1,6,6,26,ready,0,0,0,0,0,0,0,0,0,1,17
1,6,7,26,buy,0.0654756,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
1,6,0,27,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,14
1,6,1,27,sell_replaceable_bench,0.012355,0,0,0,0,-0.166667,-0.125,0,-0.125,1,18
1,6,2,27,sell_replaceable_bench,0.0221167,0,0,0,0,-0.166667,-0.133333,0,-0.125,1,17
1,6,5,27,sell_replaceable_bench,0.036295,0,0,0,0,-0.166667,-0.214286,0,-0.125,1,17
1,6,7,27,buy,0.0875118,0,0,0,0,0.166667,0.0588235,0,0.125,1,16
1,6,0,27,buy,0.062085,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,6,1,27,buy,0.0420189,0,0,0,0,0.166667,0.111111,0,0.125,1,16
1,6,2,27,buy,0.0625818,0,0,0,0,0.166667,0.0588235,0,0.125,1,16
1,6,5,27,buy,0.0526109,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,6,7,27,buy,0.05524,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,6,0,28,sell_replaceable_bench,0.0143562,0,0,0,0,-0.166667,-0.153846,0,-0.125,1,15
1,6,1,28,sell_replaceable_bench,0.013745,0,0,0,0,-0.166667,-0.125,0,-0.125,1,18
1,6,2,28,buy,0.619752,0.14482,0.333333,-0.166667,0,-0.333333,0.0625,0,-0.125,1,15
1,6,5,28,sell_replaceable_bench,0.0219883,0,0,0,0,-0.166667,-0.133333,0,-0.125,1,17
1,6,7,28,buy,0.0495133,0,0,0,0,0.166667,0.133333,0,0.125,1,13
1,6,0,28,buy,0.017255,0,0,0,0,0.166667,0.2,0,0.125,1,12
1,6,1,28,sell_replaceable_bench,0.0550478,0,0,0,0,-0.166667,-0.111111,-0.333333,-0.125,1,20
1,6,2,28,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
1,6,5,28,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,15
1,6,7,28,sampled_opponent_reposition,0.08,0,0,0,0.08,0,0,0,0,1,13
1,6,0,29,sell_replaceable_bench,0.018645,0,0,0,0,-0.166667,-0.25,0,-0.125,1,15
1,6,1,29,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,18
1,6,2,29,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
1,6,5,29,buy,0.966067,0.09,0.333333,0,0.3,-0.333333,0.0666667,0,-0.125,1,14
1,6,7,29,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
1,6,0,29,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,13
1,6,1,29,buy,1.19105,0.24544,0.333333,0,0,-0.333333,0.0555556,0,-0.125,1,17
1,6,2,29,sell_replaceable_bench,0.0161417,0,0,0,0,-0.166667,-0.133333,0,-0.125,1,17
1,6,5,29,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,14
1,6,7,29,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
1,6,0,30,buy,0.0562138,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,6,1,30,buy,0.654736,0.16148,0.333333,-0.166667,0,-0.333333,0.0588235,0,-0.125,1,16
1,6,2,30,buy,0.0139135,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,6,5,30,sell_replaceable_bench,0.052515,0,0,0,0,-0.166667,-0.142857,0,-0.125,1,16
1,6,7,30,ready,0,0,0,0,0,0,0,0,0,1,13
1,6,0,30,buy,0.0709218,0,0,0,0,0.166667,0.0909091,0,0.125,1,10
1,6,1,30,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
1,6,2,30,sampled_opponent_reposition,0.133333,0,0,0,0.133333,0,0,0,0,1,15
1,6,5,30,buy,0.037865,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,6,0,31,ready,0,0,0,0,0,0,0,0,0,1,10
1,6,1,31,buy,0.03248,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,6,2,31,sell_replaceable_bench,0.0255817,0,0,0,0,-0.166667,-0.133333,0,-0.125,1,17
1,6,5,31,sell_replaceable_bench,0.030675,0,0,0,0,-0.166667,-0.142857,0,-0.125,1,16
1,6,1,31,buy,0.035585,0,0,0,0,0.166667,0.142857,0,0.125,1,12
1,6,2,31,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,15
1,6,5,31,buy,0.0391,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,6,1,32,buy,0.0501383,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,6,2,32,buy,0.326308,0.00072,0,0.166667,0,0.166667,0.133333,0,0.125,1,13
1,6,5,32,sell_replaceable_bench,0.014175,0,0,0,0,-0.166667,-0.142857,0,-0.125,1,16
1,6,1,32,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,10
1,6,2,32,buy,0.0478688,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,6,5,32,sampled_opponent_reposition,0.08,0,0,0,0.08,0,0,0,0,1,16
1,6,1,33,ready,0,0,0,0,0,0,0,0,0,1,10
1,6,2,33,ready,0,0,0,0,0,0,0,0,0,1,11
1,6,5,33,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,16
1,6,5,33,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,16
1,6,5,33,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,14
1,6,5,34,buy,0.04992,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,6,5,34,buy,0.0286742,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,6,5,35,sell_replaceable_bench,0.04304,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
1,6,5,35,buy,0.0639996,0,0,0,0,0.166667,0.0769231,0,0.125,1,12
1,6,5,36,buy,0.0239983,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,6,5,36,sell_replaceable_bench,0.02578,0,0,0,0,-0.166667,-0.1,0,-0.125,1,11
1,6,5,37,sell_replaceable_bench,0.04837,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
1,6,5,37,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,11
1,6,5,38,ready,0,0,0,0,0,0,0,0,0,1,11
1,7,0,39,buy,1.30599,0.288288,0.333333,0,0,-0.333333,0.0588235,0,-0.125,1,16
1,7,1,39,buy_xp,1.51348,0.33748,0,0.166667,0,0,0.25,0,0,1,12
1,7,2,39,buy_xp,1.02773,0.28008,0,0,0,0,0.222222,0,0,1,14
1,7,3,39,buy_xp,1.43564,0.33904,0,0.166667,0,0,0.2,0.333333,0,1,16
1,7,4,39,buy_xp,0.79752,0.236,0,0,0,0,0.222222,0,0,1,14
1,7,5,39,buy_xp,1.49516,0.2988,0,0.166667,0,0,0.235294,0,0,1,13
1,7,6,39,buy_xp,1.06707,0.28006,0,0,0,0,0.166667,0,0,1,20
1,7,7,39,buy_xp,1.17056,0.36036,0,0,0,0,0.2,0.333333,0,1,16
1,7,0,39,buy_xp,1.4465,0.34232,0,0.166667,0,0,0.25,0,0,1,12
1,7,1,39,deploy,1,0,0,0,0,0,0,0,0,1,12
1,7,2,39,deploy,1,0,0,0,0,0,0,0,0,1,14
1,7,3,39,deploy,1,0,0,0,0,0,0,0,0,1,16
1,7,4,39,deploy,1,0,0,0,0,0,0,0,0,1,14
1,7,5,39,deploy,1,0,0,0,0,0,0,0,0,1,13
1,7,6,39,deploy,1,0,0,0,0,0,0,0,0,1,20
1,7,7,39,deploy,1,0,0,0,0,0,0,0,0,1,16
1,7,0,39,deploy,1,0,0,0,0,0,0,0,0,1,12
1,7,1,39,buy,0.496945,0,0.333333,0,0,-0.333333,0.166667,0,-0.125,1,10
1,7,2,39,buy,0.20716,0.0726417,0,0,0,0.166667,0.142857,0,0.125,1,12
1,7,3,39,buy,0.055085,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,7,4,39,buy,1.19569,0.0751333,0.333333,0.166667,0,-0.333333,0.142857,0,-0.125,1,12
1,7,5,39,buy,0.0326496,0,0,0,0,0.166667,0.0769231,0,0.125,1,12
1,7,6,39,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
1,7,7,39,buy,0.0556,0.00574167,0,0,0,0.166667,0.125,0,0.125,1,14
1,7,0,40,buy,0.0595067,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,7,1,40,buy,0.0838833,0.0559,0,0,0,0.166667,0.2,0.333333,0.125,1,8
1,7,2,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
1,7,3,40,ready,0,0,0,0,0,0,0,0,0,1,14
1,7,4,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
1,7,5,40,buy,0.0609517,0.0051,0,0,0,0.166667,0.0833333,0,0.125,1,11
1,7,6,40,buy,0.401017,0.0518833,0,0.166667,0,0.166667,0.1,0.333333,0.125,1,18
1,7,7,40,buy,1.12029,0.239092,0.333333,0,0,-0.333333,0.142857,0,-0.125,1,12
1,7,0,40,sell_replaceable_bench,0.036025,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
1,7,1,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
1,7,2,40,sell_replaceable_bench,0.0168383,0,0,0,0,-0.166667,-0.166667,0,-0.125,1,14
1,7,4,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
1,7,5,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,11
1,7,6,40,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,18
1,7,7,40,buy,0.0508767,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,7,0,41,buy,0.0871583,0,0,0,0,0.166667,0.0833333,0,0.125,1,11
1,7,1,41,sell_replaceable_bench,0.0448317,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
1,7,2,41,buy,0.066055,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,7,4,41,buy,0.0752,0,0,0,0,0.166667,0.0833333,0,0.125,1,11
1,7,5,41,buy,0.016385,0,0,0,0,0.166667,0.0909091,0,0.125,1,10
1,7,6,41,sampled_opponent_reposition,0.122222,0,0,0,0.122222,0,0,0,0,1,18
1,7,7,41,sell_replaceable_bench,0.014575,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
1,7,0,41,ready,0,0,0,0,0,0,0,0,0,1,11
1,7,1,41,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,10
1,7,2,41,sell_replaceable_bench,0.0273162,0,0,0,0,-0.166667,-0.153846,0,-0.125,1,15
1,7,4,41,buy,0.129814,0,0,0,0,0.166667,0.0909091,0,0.125,1,10
1,7,5,41,buy,0.921017,0.20328,0.333333,0,0,-0.333333,0.1,0.333333,-0.125,1,9
1,7,6,41,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,18
1,7,7,41,buy,0.0237217,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,7,1,42,ready,0,0,0,0,0,0,0,0,0,1,10
1,7,2,42,buy,0.0851617,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
1,7,4,42,sampled_opponent_reposition,0.177778,0,0,0,0.177778,0,0,0,0,1,10
1,7,5,42,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,9
1,7,6,42,ready,0,0,0,0,0,0,0,0,0,1,18
1,7,7,42,sell_replaceable_bench,0.01242,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
1,7,2,42,sell_replaceable_bench,0.012735,0,0,0,0,-0.166667,-0.142857,0,-0.125,1,16
1,7,4,42,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,10
1,7,5,42,sell_replaceable_bench,0.0703667,0,0,0,0,-0.166667,-0.1,-0.333333,-0.125,1,10
1,7,7,42,sell_replaceable_bench,0.0266783,0,0,0,0,-0.166667,-0.166667,0,-0.125,1,14
1,7,2,43,buy,0.027675,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,7,4,43,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,10
1,7,5,43,ready,0,0,0,0,0,0,0,0,0,1,10
1,7,7,43,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,12
1,7,2,43,ready,0,0,0,0,0,0,0,0,0,1,14
1,7,4,43,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,10
1,7,7,43,buy,1.35654,0.213107,0.333333,0.166667,0,-0.333333,0.0833333,0,0,1,11
1,7,4,44,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,10
1,7,7,44,deploy,1,0,0,0,0,0,0,0,0,1,11
1,7,4,44,ready,0,0,0,0,0,0,0,0,0,1,10
1,7,7,44,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,11
1,7,7,45,buy,0.656983,0.146923,0.333333,-0.166667,0,-0.333333,0.0909091,0,-0.125,1,10
1,7,7,45,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,7,7,46,ready,0,0,0,0,0,0,0,0,0,1,10
1,8,0,47,buy,0.594523,0.143073,0.333333,-0.166667,0,-0.333333,0.111111,0,-0.125,1,16
1,8,1,47,buy,0.521026,0,0.333333,0,0,-0.333333,0.0588235,0,-0.125,1,16
1,8,2,47,sell_replaceable_bench,0.01176,0,0,0,0,-0.166667,-0.1,0,-0.125,1,22
1,8,3,47,buy,1.13224,0.216427,0.333333,0,0,-0.333333,0.047619,0,-0.125,1,20
1,8,4,47,ready,0,0,0,0,0,0,0,0,0,1,16
1,8,5,47,buy,0.035135,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,8,6,47,ready,0,0,0,0,0,0,0,0,0,1,24
1,8,7,47,buy,0.0321035,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,8,0,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
1,8,1,47,buy,0.04294,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,8,2,47,buy,0.0943909,0,0,0,0,0.166667,0.0454545,0,0.125,1,21
1,8,3,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
1,8,5,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,14
1,8,7,47,buy,0.0610333,0,0,0,0,0.166667,0.133333,0,0.125,1,13
1,8,0,47,buy,0.03564,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,8,1,47,buy,0.0219183,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
1,8,2,47,buy,0.460015,0.0846,0.333333,-0.333333,0.3,-0.333333,0.047619,0,-0.125,1,20
1,8,3,47,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
1,8,5,47,buy,0.012525,0,0,0,0,0.166667,0.214286,0,0.125,1,11
1,8,7,47,buy,0.0476938,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,8,0,48,buy,0.0388283,0,0,0,0,0.166667,0.133333,0,0.125,1,13
1,8,1,48,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,12
1,8,2,48,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
1,8,3,48,buy,0.0302083,0,0,0,0,0.166667,0.1,0.333333,0.125,1,18
1,8,5,48,sell_replaceable_bench,0.08291,0,0,0,0,-0.166667,-0.272727,0,-0.125,1,14
1,8,7,48,ready,0,0,0,0,0,0,0,0,0,1,11
1,8,0,48,sell_replaceable_bench,0.0203262,0,0,0,0,-0.166667,-0.153846,0,-0.125,1,15
1,8,1,48,buy,0.0494233,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,8,2,48,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,20
1,8,3,48,buy,0.462982,0,0.333333,0,0,-0.333333,0.111111,0,-0.125,1,16
1,8,5,48,sampled_opponent_reposition,0.0955556,0,0,0,0.0955556,0,0,0,0,1,14
1,8,0,49,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,13
1,8,1,49,ready,0,0,0,0,0,0,0,0,0,1,10
1,8,2,49,sampled_opponent_reposition,0.194444,0,0,0,0.194444,0,0,0,0,1,20
1,8,3,49,buy,0.038035,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,8,5,49,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,14
1,8,0,49,buy,0.0883858,0.0229667,0,0,0,0.166667,0.230769,0,0.125,1,10
1,8,2,49,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,18
1,8,3,49,ready,0,0,0,0,0,0,0,0,0,1,14
1,8,5,49,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,12
1,8,0,50,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,8,2,50,buy,0.0977806,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
1,8,5,50,buy,0.0348933,0.0059,0,0,0,0.166667,0.166667,0,0.125,1,10
1,8,0,50,ready,0,0,0,0,0,0,0,0,0,1,10
1,8,2,50,ready,0,0,0,0,0,0,0,0,0,1,17
1,8,5,50,sell_replaceable_bench,0.03067,0,0,0,0,-0.166667,-0.1,0,-0.125,1,11
1,8,5,51,ready,0,0,0,0,0,0,0,0,0,1,11
1,9,0,52,sell_replaceable_bench,0.022955,0,0,0,0,-0.166667,-0.125,0,-0.125,1,18
1,9,1,52,buy,0.0819038,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,9,2,52,ready,0,0,0,0,0,0,0,0,0,1,23
1,9,3,52,ready,0,0,0,0,0,0,0,0,0,1,20
1,9,4,52,ready,0,0,0,0,0,0,0,0,0,1,22
1,9,5,52,buy,0.0544122,0,0,0,0,0.166667,0.111111,0,0.125,1,16
1,9,6,52,buy,0.78795,0.0599133,0.333333,0,0,-0.333333,0.0625,0,-0.125,1,30
1,9,7,52,buy,0.0766456,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
1,9,0,52,sell_replaceable_bench,0.0542372,0,0,0,0,-0.166667,-0.111111,-0.333333,-0.125,1,20
1,9,1,52,ready,0,0,0,0,0,0,0,0,0,1,15
1,9,5,52,buy,0.0194025,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,9,6,52,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,30
1,9,7,52,ready,0,0,0,0,0,0,0,0,0,1,17
1,9,0,52,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,18
1,9,5,52,ready,0,0,0,0,0,0,0,0,0,1,15
1,9,6,52,buy,0.0126283,0,0,0,0,0.166667,0.0666667,0.333333,0.125,1,28
1,9,0,53,buy,0.699327,0.0661333,0.333333,0,0,-0.333333,0.0555556,0,-0.125,1,17
1,9,6,53,sell_replaceable_bench,0.0613433,0,0,0,0,-0.166667,-0.0714286,-0.333333,-0.125,1,30
1,9,0,53,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,17
1,9,6,53,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,28
1,9,0,54,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,17
1,9,6,54,buy,0.109845,0.0086,0,0,0,0.166667,0.0714286,0,0.125,1,26
1,9,0,54,buy,0.0405853,0,0,0,0,0.166667,0.176471,0,0.125,1,14
1,9,6,54,ready,0,0,0,0,0,0,0,0,0,1,26
1,9,0,55,buy,0.05994,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,9,0,55,buy,0.0424288,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,9,0,56,sell_replaceable_bench,0.0624645,0,0,0,0,-0.166667,-0.272727,0,-0.125,1,14
1,9,0,56,sell_replaceable_bench,0.037255,0,0,0,0,-0.166667,-0.214286,0,-0.125,1,17
1,9,0,57,sampled_opponent_reposition,0.122222,0,0,0,0.122222,0,0,0,0,1,17
1,9,0,57,buy,0.0437785,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,9,0,58,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,15
1,9,0,58,sampled_opponent_reposition,0.0688889,0,0,0,0.0688889,0,0,0,0,1,15
1,9,0,59,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,13
1,9,0,59,buy,0.0482388,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,9,0,59,sell_replaceable_bench,0.0149264,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
1,9,0,60,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,11
1,9,0,60,sell_replaceable_bench,0.0392714,0,0,0,0,-0.166667,-0.181818,0,-0.125,1,13
1,9,0,61,buy,0.0328158,0,0,0,0,0.166667,0.230769,0,0.125,1,10
1,9,0,61,sell_replaceable_bench,0.03675,0,0,0,0,-0.166667,-0.3,0,-0.125,1,13
1,9,0,62,buy,0.0156158,0,0,0,0,0.166667,0.230769,0,0.125,1,10
1,9,0,62,ready,0,0,0,0,0,0,0,0,0,1,10
1,10,0,63,buy,0.0955468,0,0,0,0,0.166667,0.0588235,0,0.125,1,16
1,10,1,63,ready,0,0,0,0,0,0,0,0,0,1,22
1,10,2,63,buy,0.299577,0.04341,0.333333,-0.166667,0,-0.333333,0.0333333,0.333333,-0.125,1,29
1,10,3,63,ready,0,0,0,0,0,0,0,0,0,1,27
1,10,4,63,ready,0,0,0,0,0,0,0,0,0,1,29
1,10,5,63,sell_replaceable_bench,0.02506,0,0,0,0,-0.166667,-0.0909091,0,-0.125,1,24
1,10,6,63,buy,0.813209,0.0792,0.333333,0,0,-0.333333,0.030303,0,-0.125,1,32
1,10,7,63,buy,0.879855,0.1353,0.333333,0,0,-0.333333,0.0833333,0,-0.125,1,22
1,10,0,63,buy,0.453627,0.06369,0.333333,-0.166667,0,-0.333333,0.0625,0,-0.125,1,15
1,10,2,63,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,29
1,10,5,63,buy,0.048015,0.014575,0,0,0,0.166667,0.125,0,0.125,1,21
1,10,6,63,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,32
1,10,7,63,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,22
1,10,0,63,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
1,10,2,63,buy,0.081041,0,0,0,0,0.166667,0.0344828,0,0.125,1,28
1,10,5,63,ready,0,0,0,0,0,0,0,0,0,1,21
1,10,6,63,buy,0.09683,0,0,0,0,0.166667,0.0625,0,0.125,1,30
1,10,7,63,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,22
1,10,0,64,buy,0.0432,0,0,0,0,0.166667,0.2,0,0.125,1,12
1,10,2,64,sell_replaceable_bench,0.0336033,0,0,0,0,-0.166667,-0.0714286,-0.333333,-0.125,1,30
1,10,6,64,ready,0,0,0,0,0,0,0,0,0,1,30
1,10,7,64,buy,0.0743159,0,0,0,0,0.166667,0.0454545,0,0.125,1,21
1,10,0,64,sell_replaceable_bench,0.05988,0,0,0,0,-0.166667,-0.25,0,-0.125,1,15
1,10,2,64,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,28
1,10,7,64,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,21
1,10,0,65,buy,0.0160333,0,0,0,0,0.166667,0.133333,0,0.125,1,13
1,10,2,65,buy,0.810167,0.0973383,0.333333,0,0,-0.333333,0.0357143,0,-0.125,1,27
1,10,7,65,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,21
1,10,0,65,sell_replaceable_bench,0.0161312,0,0,0,0,-0.166667,-0.153846,0,-0.125,1,15
1,10,2,65,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,27
1,10,7,65,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,21
1,10,0,66,buy,0.03007,0,0,0,0,0.166667,0.2,0,0.125,1,12
1,10,2,66,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,27
1,10,7,66,ready,0,0,0,0,0,0,0,0,0,1,21
1,10,0,66,sell_replaceable_bench,0.05603,0,0,0,0,-0.166667,-0.25,0,-0.125,1,15
1,10,2,66,buy,0.0827291,0,0,0,0,0.166667,0.0740741,0,0.125,1,25
1,10,0,67,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,15
1,10,2,67,buy,0.056265,0,0,0,0,0.166667,0.08,0,0.125,1,23
1,10,0,67,sell_replaceable_bench,0.047315,0,0,0,0,-0.166667,-0.2,0,-0.125,1,18
1,10,2,67,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,23
1,10,0,68,sell_replaceable_bench,0.102222,0,0,0,0,-0.166667,-0.111111,-0.333333,-0.125,1,20
1,10,2,68,ready,0,0,0,0,0,0,0,0,0,1,23
1,10,0,68,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,20
1,10,0,69,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,20
1,10,0,69,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,18
1,10,0,70,buy,0.0900056,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
1,10,0,70,buy,0.0471785,0,0,0,0,0.166667,0.117647,0,0.125,1,15
1,10,0,70,buy,0.0153733,0,0,0,0,0.166667,0.133333,0,0.125,1,13
1,10,0,71,ready,0,0,0,0,0,0,0,0,0,1,13
1,11,0,72,ready,0,0,0,0,0,0,0,0,0,1,21
1,11,1,72,ready,0,0,0,0,0,0,0,0,0,1,31
1,11,2,72,buy,0.467374,0,0.333333,0,0,-0.333333,0.03125,0,-0.125,1,31
1,11,3,72,ready,0,0,0,0,0,0,0,0,0,1,36
1,11,4,72,buy,0.756176,0.0721067,0.333333,-0.166667,0.1,-0.333333,0.0526316,0,-0.125,1,36
1,11,5,72,ready,0,0,0,0,0,0,0,0,0,1,30
1,11,6,72,ready,0,0,0,0,0,0,0,0,0,1,40
1,11,7,72,buy,0.372912,0,0.333333,0,0,-0.333333,0.0333333,0.333333,-0.125,1,29
1,11,2,72,buy,0.0600547,0,0,0,0,0.166667,0.0322581,0,0.125,1,30
1,11,4,72,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,36
1,11,7,72,buy,0.030726,0,0,0,0,0.166667,0.0344828,0,0.125,1,28
1,11,2,72,sampled_opponent_reposition,0.04,0,0,0,0.04,0,0,0,0,1,30
1,11,4,72,buy,0.07444,0.00441667,0,0,0,0.166667,0.0555556,0,0.125,1,34
1,11,7,72,sell_replaceable_bench,0.0459033,0,0,0,0,-0.166667,-0.0714286,-0.333333,-0.125,1,30
1,11,2,73,ready,0,0,0,0,0,0,0,0,0,1,30
1,11,4,73,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,34
1,11,7,73,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,28
1,11,4,73,sell_replaceable_bench,0.0987397,0,0,0.166667,0,-0.166667,-0.0294118,0,-0.125,1,35
1,11,7,73,buy,0.08606,0,0,0,0,0.166667,0.0357143,0,0.125,1,27
1,11,4,74,buy,0.1375,0,0,0,0,0.166667,0.0571429,0,0.125,1,33
1,11,7,74,ready,0,0,0,0,0,0,0,0,0,1,27
1,11,4,74,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,33
1,11,4,75,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,33
1,11,4,75,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,33
1,11,4,76,sampled_opponent_reposition,0.0555556,0,0,0,0.0555556,0,0,0,0,1,33
1,11,4,76,ready,0,0,0,0,0,0,0,0,0,1,33
